5.842893704082769969e-06,5.579971861552282671e-06,5.579971861552282671e-06,5.842893704082769969e-06
5.579971861552282671e-06,2.726099303288872511e-01,2.726099303288872511e-01,5.579971861552282671e-06
5.579971861552282671e-06,2.726099303288872511e-01,2.726099303288872511e-01,5.579971861552282671e-06
5.842893704082769969e-06,5.579971861552282671e-06,5.579971861552282671e-06,5.842893704082769969e-06
