5.357957150659017872e-06,5.116856758011739168e-06,5.116856758011739168e-06,5.357957150659017872e-06
5.116856758011739168e-06,2.499844083293333574e-01,2.499844083293333574e-01,5.116856758011739168e-06
5.116856758011739168e-06,2.499844083293333574e-01,2.499844083293333574e-01,5.116856758011739168e-06
5.357957150659017872e-06,5.116856758011739168e-06,5.116856758011739168e-06,5.357957150659017872e-06
